"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","DATBEO","TYPE","DESIGN","Code_Service","Service_Mvt","COMPT","DAF","DP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"2762","2466","Dépenses","Dépenses","Dépenses","0","270000","Deux cent soixante  dix mille francs congolais","Frais de réparation et entretien splis ","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","163747857,4","163747857,4","163477857,4","163477857,4","30/12/1899 14:03:02","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6061","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2763","2467","Dépenses","Dépenses","Dépenses","0","660000","Six cent soixante mille francs congolais","Achat huile moteur charroi","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","163477857,4","163477857,4","162817857,4","162817857,4","30/12/1899 14:03:47","","","","0","604210","AVRIL","2023","AVRIL/2023","AVRIL 2023","6062","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2766","124","Recettes","Recettes","Recettes","2250000","0","Deux millions deux cent cinquante mille francs congolais","KV, Vente imprimés (B.ACC)","03/05/2023 00:00:00","2023/05/03","","AUTRES","AUTRES","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172097857,4","172097857,4","174347857","174347857","30/12/1899 14:14:07","Centre Médical","","","0","707820","MAI","2023","MAI/2023","MAI 2023","0","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS MAI/2023","1"
"2767","125","Recettes","Recettes","Recettes","9614329","0","Neuf millions six cent quatorze mille trois cent vingt neuf francs congolais","KV, PV N° 002/23 P/C Handicap International/Atla logis ","11/05/2023 00:00:00","2023/05/11","","KIN-VILLE","Contentieux Kin Ville","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","174347857,4","174347857,4","183962186","183962186","30/12/1899 14:17:25","Centre Médical","","","0","707820","MAI","2023","MAI/2023","MAI 2023","0","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS MAI/2023","1"
"2768","2468","Dépenses","Dépenses","Dépenses","0","25000","Vingt cinq mille francs congolais","Achat cylindre bureau IFI","02/05/2023 00:00:00","2023/05/02","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","183182186,4","183182186,4","183157186,4","183157186,4","30/12/1899 14:19:56","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4951","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"3009","132","Recettes","Recettes","Recettes","3000000","0","Trois millions de francs congolais","KV, Prestation heures supplementaire/Bracongo","08/05/2023 00:00:00","2023/05/08","","AUTRES","AUTRES","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","228832881,26","228832881,26","231832881","231832881","30/12/1899 09:05:01","AUTRES","","","0","707820","JUIN","2023","JUIN/2023","JUIN 2023","0","","","SOMMAIRE MOIS JUIN/2023","1"
"2769","2469","Dépenses","Dépenses","Dépenses","0","30000","Trente mille francs congolais","Restauration aux plociers de garde","02/05/2023 00:00:00","2023/05/02","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","183157186,4","183157186,4","183127186,4","183127186,4","30/12/1899 14:20:50","","","","0","604130","MAI","2023","MAI/2023","MAI 2023","4952","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2770","2470","Dépenses","Dépenses","Dépenses","0","855000","Huit cent cinquante cinq mille francs congolais","Achat glace arrière et main d'oeuvre","02/05/2023 00:00:00","2023/05/02","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","183127186,4","183127186,4","182272186,4","182272186,4","30/12/1899 14:21:45","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4953","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2771","2471","Dépenses","Dépenses","Dépenses","0","115000","Cent quinze mille francs congolais","Achat cartouche HP 85A","02/05/2023 00:00:00","2023/05/02","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","182272186,4","182272186,4","182157186,4","182157186,4","30/12/1899 14:22:37","","","","0","604720","MAI","2023","MAI/2023","MAI 2023","4954","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2772","2472","Dépenses","Dépenses","Dépenses","0","92000","Quatre-vingt  douze mille francs congolais","Désinfecter les installations hygièniques du bâtiment KV","02/05/2023 00:00:00","2023/05/02","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","182157186,4","182157186,4","182065186,4","182065186,4","30/12/1899 14:24:29","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4955","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2773","2473","Dépenses","Dépenses","Dépenses","0","284500","Deux cent quatre-vingt quatre mille cinq cent quatre francs congolais","Achat carburant GE/GU","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","182065186,4","182065186,4","181780686,4","181780686,4","30/12/1899 14:45:45","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4956","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2774","2474","Dépenses","Dépenses","Dépenses","0","446000","Quatre cent quarante six mille francs congolais","Frais d'entretien jeep 4393","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","181780686,4","181780686,4","181334686,4","181334686,4","30/12/1899 14:46:33","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4957","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2775","2475","Dépenses","Dépenses","Dépenses","0","100000","Cent mille francs congolais","Frais d'intervention services extérieurs","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","181334686,4","181334686,4","181234686,4","181234686,4","30/12/1899 14:47:19","","","","0","659800","MAI","2023","MAI/2023","MAI 2023","4958","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2776","2476","Dépenses","Dépenses","Dépenses","0","272000","Deux cent soixante  douze mille francs congolais","Achat huile moteur, hydraulique pour charroi","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","181234686,4","181234686,4","180962686,4","180962686,4","30/12/1899 14:48:32","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4959","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2777","2477","Dépenses","Dépenses","Dépenses","0","227000","Deux cent vingt sept mille francs congolais","Achat rallonge et stabilisateur bureau TCPK","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180962686,4","180962686,4","180735686,4","180735686,4","30/12/1899 14:50:00","","","","0","605200","MAI","2023","MAI/2023","MAI 2023","4960","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2778","2478","Dépenses","Dépenses","Dépenses","0","5000","Cinq mille francs congolais","Courses de service Mukuna","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180735686,4","180735686,4","180730686,4","180730686,4","30/12/1899 14:50:46","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4961","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2779","2479","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service Basolua","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180730686,4","180730686,4","180715686,4","180715686,4","30/12/1899 14:51:17","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4962","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2780","2480","Dépenses","Dépenses","Dépenses","0","500000","Cinq cent mille francs congolais","Frais de salubrité spéciale de la cour KV","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180715686,4","180715686,4","180215686,4","180215686,4","30/12/1899 08:36:48","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6063","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2781","2481","Dépenses","Dépenses","Dépenses","0","1970000","Un million neuf cent soixante  dix mille francs congolais","Frais de débosselage et peinture véhicule","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180215686,4","180215686,4","178245686,4","178245686,4","30/12/1899 08:37:50","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6064","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2782","2482","Dépenses","Dépenses","Dépenses","0","85000","Quatre-vingt cinq mille francs congolais","Frais de réproduction clés","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178245686,4","178245686,4","178160686,4","178160686,4","30/12/1899 08:38:35","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6065","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2783","2483","Dépenses","Dépenses","Dépenses","0","265000","Deux cent soixante cinq mille francs congolais","Achat rechaud pour les policiers de garde KV","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178160686,4","178160686,4","177895686,4","177895686,4","30/12/1899 08:39:24","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6066","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2785","2485","Dépenses","Dépenses","Dépenses","0","526000","Cinq cent vingt six mille francs congolais","Remplacement tuyaux et canalisation d'eau","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","182725686,4","182725686,4","182199686,4","182199686,4","30/12/1899 10:08:51","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6068","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2786","2486","Dépenses","Dépenses","Dépenses","0","1000000","Un million de francs congolais","Achat pièces de rechanges bus 6771","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","182199686,4","182199686,4","181199686,4","181199686,4","30/12/1899 10:09:50","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6070","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2787","2487","Dépenses","Dépenses","Dépenses","0","322200","Trois cent vingt deux mille deux cent deux francs congolais","Frais de réparation gyrophare jeep","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","181199686,4","181199686,4","180877486,4","180877486,4","30/12/1899 10:10:33","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6071","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2788","2488","Dépenses","Dépenses","Dépenses","0","1820000","Un million huit cent vingt mille francs congolais","Rafraichissement peinture bureaux","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","180877486,4","180877486,4","179057486,4","179057486,4","30/12/1899 13:38:36","","","","0","624000","AVRIL","2023","AVRIL/2023","AVRIL 2023","6072","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2789","2489","Dépenses","Dépenses","Dépenses","0","635000","Six cent trente cinq mille francs congolais","Achat toners","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","179057486,4","179057486,4","178422486,4","178422486,4","30/12/1899 13:39:14","","","","0","604720","AVRIL","2023","AVRIL/2023","AVRIL 2023","6073","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2790","2490","Dépenses","Dépenses","Dépenses","0","340000","Trois cent quarante mille francs congolais","Achat box","28/04/2023 00:00:00","2023/04/28","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178422486,4","178422486,4","178082486,4","178082486,4","30/12/1899 13:39:44","","","","0","604720","AVRIL","2023","AVRIL/2023","AVRIL 2023","6074","Francs Congolais:  Trente  et un millions huit cent seizeun mille sept cent unun et quatre-vingt  dix-neuf centime","30/04/2023","SOMMAIRE MOIS DE MAI/2023","1"
"2791","2491","Dépenses","Dépenses","Dépenses","0","67500","Soixante sept mille cinq cent sept francs congolais","Frais d'entretien splits bureaux IRHEL,cptable","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178082486,4","178082486,4","178014986,4","178014986,4","30/12/1899 08:50:00","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4963","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2792","2492","Dépenses","Dépenses","Dépenses","0","1527500","Un million cinq cent vingt sept mille cinq cent sept francs congolais","Achat split bureau de la Brigade","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","178014986,4","178014986,4","176487486,4","176487486,4","30/12/1899 08:51:07","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4964","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2793","2493","Dépenses","Dépenses","Dépenses","0","20000","Vingt mille francs congolais","Courses de service Kangala","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176487486,4","176487486,4","176467486,4","176467486,4","30/12/1899 08:51:46","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4965","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2794","2494","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service Lumumba","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176467486,4","176467486,4","176452486,4","176452486,4","30/12/1899 08:52:25","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4966","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2795","2495","Dépenses","Dépenses","Dépenses","0","71125","Soixante  onze et mille cent vingt cinq francs congolais","Achat carburant, courses de service jeep 5598","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176452486,4","176452486,4","176381361,4","176381361,4","30/12/1899 08:53:21","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4967","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2796","2496","Dépenses","Dépenses","Dépenses","0","5000","Cinq mille francs congolais","Courses de service Kanagala","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176381361,4","176381361,4","176376361,4","176376361,4","30/12/1899 08:54:00","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4968","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2797","2497","Dépenses","Dépenses","Dépenses","0","440000","Quatre cent quarante mille francs congolais","Frais réparation photocopieuse secr DP","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","176376361,4","176376361,4","175936361,4","175936361,4","30/12/1899 08:54:49","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4969","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2798","2498","Dépenses","Dépenses","Dépenses","0","25000","Vingt cinq mille francs congolais","Frais d'intervention bancaire, retrait fonds","03/05/2023 00:00:00","2023/05/03","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175936361,4","175936361,4","175911361,4","175911361,4","30/12/1899 08:55:39","","","","0","631000","MAI","2023","MAI/2023","MAI 2023","4970","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2799","2499","Dépenses","Dépenses","Dépenses","0","94000","Quatre-vingt  quatorze mille francs congolais","Achat chapeau filtre à air jeep 4306","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175911361,4","175911361,4","175817361,4","175817361,4","30/12/1899 09:02:33","","","","0","624000","MAI","2023","MAI/2023","MAI 2023","4971","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2800","2500","Dépenses","Dépenses","Dépenses","0","142500","Cent quarante deux mille cinq cent deux francs congolais","Achat carburant groupe électrogène GU","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175817361,4","175817361,4","175674861,4","175674861,4","30/12/1899 09:03:44","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4972","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2801","2501","Dépenses","Dépenses","Dépenses","0","5000","Cinq mille francs congolais","Courses de service Mukuna","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175674861,4","175674861,4","175669861,4","175669861,4","30/12/1899 09:04:42","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4973","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2802","2502","Dépenses","Dépenses","Dépenses","0","15000","Quinze mille francs congolais","Courses de service Lumumba ","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175669861,4","175669861,4","175654861,4","175654861,4","30/12/1899 09:06:59","","","","0","618120","MAI","2023","MAI/2023","MAI 2023","4974","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2803","2503","Dépenses","Dépenses","Dépenses","0","535000","Cinq cent trente cinq mille francs congolais","Frais médicaux enfant Ntumba ","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175654861,4","175654861,4","175119861,4","175119861,4","30/12/1899 09:08:13","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4975","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2804","2504","Dépenses","Dépenses","Dépenses","0","600500","Six cent mille cinq cent francs congolais","Frais médicaux Mboma","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","175119861,4","175119861,4","174519361,4","174519361,4","30/12/1899 09:08:54","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4976","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2805","2505","Dépenses","Dépenses","Dépenses","0","475000","Quatre cent soixante  quinze mille francs congolais","Frais médicaux Tshumpa","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","174519361,4","174519361,4","174044361,4","174044361,4","30/12/1899 09:09:39","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4977","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2806","2506","Dépenses","Dépenses","Dépenses","0","427500","Quatre cent vingt sept mille cinq cent sept francs congolais","Achat carburant GE/GU","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","174044361,4","174044361,4","173616861,4","173616861,4","30/12/1899 09:10:32","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4978","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2807","2507","Dépenses","Dépenses","Dépenses","0","426500","Quatre cent vingt six mille cinq cent six francs congolais","Achat carburant GR/GU","05/05/2023 00:00:00","2023/05/05","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","173616861,4","173616861,4","173190361,4","173190361,4","30/12/1899 09:11:26","","","","0","604210","MAI","2023","MAI/2023","MAI 2023","4978","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2808","2508","Dépenses","Dépenses","Dépenses","0","575000","Cinq cent soixante  quinze mille francs congolais","Frais médicaux enfant Kwale","08/05/2023 00:00:00","2023/05/08","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","173190361,4","173190361,4","172615361,4","172615361,4","30/12/1899 09:36:41","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4979","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2809","2509","Dépenses","Dépenses","Dépenses","0","395550","Trois cent quatre-vingt  quinze mille cinq cent cinquante francs congolais","Achat produits pharmaceutiques enfant Kapinga","08/05/2023 00:00:00","2023/05/08","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172615361,4","172615361,4","172219811,4","172219811,4","30/12/1899 09:39:03","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4980","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2810","2510","Dépenses","Dépenses","Dépenses","0","485500","Quatre cent quatre-vingt cinq mille cinq cent cinq francs congolais","Frais médicaux Masiala Panzu","08/05/2023 00:00:00","2023/05/08","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","172219811,4","172219811,4","171734311,4","171734311,4","30/12/1899 09:40:33","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4981","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
"2811","2511","Dépenses","Dépenses","Dépenses","0","305000","Trois cent cinq mille francs congolais","Achat produits pharmaceutiques ","08/05/2023 00:00:00","2023/05/08","","","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","171734311,4","171734311,4","171429311,4","171429311,4","30/12/1899 09:41:41","","","","0","632831","MAI","2023","MAI/2023","MAI 2023","4982","Francs Congolais:  Quarante deux millions trois cent trente  et un mille cinq cent vingt  et un et quatre-vingt sept centime","31/05/23","SOMMAIRE MOIS DE MAI/2023","1"
