"Num_Auto_Bc","Num_BS_Caisse","Motif_Bs","MT_Chiffre_BS","MT_Lttre_BS","Date_Sortie","Date_Sortie1","Code_Service","Heure_s","Benef","Code_Rubrique","COD","SUPPRIM","NBEO"
"10686","10667","Communication aux sécretariats","7000000","Sept millions de francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 09:48:05","","","","NON","3595"
"10687","10668","Collation hebdo aux policiers de garde","1000000","Un million de francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 09:48:47","","","","NON","3596"
"10688","10669","Communication délégation syndicale ","600000","Six cent mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 09:49:27","","","","NON","3597"
"10714","10695","Déplacement pr raison de sce de l'IRT","1308000","Un million trois cent huit mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:00:05","","","","OUI","3741"
"10715","10696","Déplacement pr raison de sce IAJC","700000","Sept cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:00:54","","","","OUI","3742"
"10716","10697","Déplacement pr raison de sce de l'IRHEL","713000","Sept cent treize mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:01:55","","","","OUI","3743"
"10717","10698","Déplacement pr raison de sce ILP","500000","Cinq cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:02:34","","","","OUI","3744"
"10718","10699","Déplacement pr raison de sce de l'ISDEE","656000","Six cent cinquante six mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:03:22","","","","OUI","3745"
"10719","10700","Achat licence windows,adaptateur","304500","Trois cent quatre mille cinq cent francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:04:13","","","","OUI","3746"
"10720","10701","Courses de service CPDA","100000","Cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:05:06","","","","OUI","3747"
"10721","10702","Communication secr DP","230000","Deux cent trente mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:05:41","","","","OUI","3748"
"10722","10703","Achat cartouche HP 237","232000","Deux cent trente deux mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:06:24","","","","OUI","3749"
"10723","10704","Fonctionnement Zonz Economique Maluku","1000000","Un million de francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 15:07:07","","","","OUI","3750"
"10724","10705","Frais d'abonnement canal +","1579500","Un million cinq cent soixante  dix-neuf mille cinq cent francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:00:50","","","","NON","3722"
"10725","10706","Frais d'intervention bancaire,retrait fonds","110000","Cent dix mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:02:11","","","","NON","3723"
"10726","10707","Déplacement pr raison de sce ITVRO","2000000","Deux millions de francs congolais","03/09/2025 00:00:00","2025/09/03","","30/12/1899 09:11:59","","","","NON","2924"
"10727","10708","Achat palettes en plastiques pr malles archives","435250","Quatre cent trente cinq mille deux cent cinquante francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:23:46","","","","NON","3713"
"10728","10709","Achat pces de rechanges GE/KV","3600000","Trois millions six cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:24:43","","","","NON","3714"
"10729","10710","Achat rideaux,voiles,accessoires,m.o","2200000","Deux millions deux cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:26:29","","","","OUI","3715"
"10730","10711","Achat pces de rechanges jeep","2650000","Deux millions six cent cinquante mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:27:27","","","","NON","3716"
"10731","10712","Achat demarreur","1700000","Un million sept cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:31:25","","","","NON","3717"
"10732","10713","Achat 37pièces ANIOSGEL","2682500","Deux millions six cent quatre-vingt deux mille cinq cent deux francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:33:57","","","","NON","3718"
"10733","10714","Achat 10 malles pour archives","2320000","Deux millions trois cent vingt mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:34:53","","","","NON","3719"
"10734","10715","Achat rotules direction et accessoires ","1377500","Un million trois cent soixante  dix-sept mille cinq cent francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:36:02","","","","NON","3720"
"10735","10716","Achat inverseur électrique","4350000","Quatre millions trois cent cinquante mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:38:12","","","","NON","3721"
"10736","10717","Achat splits 18.000 BTU TCPK,Nocafex","2900000","Deux millions neuf cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:40:55","","","","NON","3734"
"10760","10741","Achat deux machines à compter","1260000","Un million deux cent soixante mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 12:23:00","","","","NON","3712"
"10761","10742","Abonnement internet microcom,orange,airtel","2856000","Deux millions huit cent cinquante six mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 13:24:54","","","","NON","3737"
"10762","10743","Frais de fonctionnement à IAJC","2000000","Deux millions de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 13:25:53","","","","NON","3738"
"10763","10744","Garantie locative ANGOVA","1000000","Un million de francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 15:25:17","","","","NON","3620"
"10764","10745","Achat fournitures de bureaux","3800000","Trois millions huit cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 08:54:06","","","","NON","3740"
"10765","10746","Achat foiurnitures de bureaux","3500000","Trois millions cinq cent mille francs congolais","12/09/2025 00:00:00","2025/09/12","","30/12/1899 08:59:05","","","","NON","1946"
"10766","10747","Achat fournitures de bureaux","2500000","Deux millions cinq cent mille francs congolais","26/09/2025 00:00:00","2025/09/26","","30/12/1899 09:00:47","","","","NON","3554"
"10767","10748","Achat split bureau","1480000","Un million quatre cent quatre-vingt mille francs congolais","26/09/2025 00:00:00","2025/09/26","","30/12/1899 09:01:31","","","","NON","3555"
"10768","10749","Achat armoire TV","2696000","Deux millions six cent quatre-vingt  seize mille francs congolais","26/09/2025 00:00:00","2025/09/26","","30/12/1899 09:02:17","","","","NON","3558"
"10769","10750","Achat porte manteau","200000","Deux cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:08:26","","","","NON","3739"
"10770","10751","Achat mobiliers de bureaux","7000000","Sept millions de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:26:01","","","","NON","1741"
"10771","10752","Achat rideaux,voiles,accessoires et m.o","2200000","Deux millions deux cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:27:09","","","","NON","3715"
"10772","10753","Achat carburant GE/GU","596000","Cinq cent quatre-vingt  seize mille francs congolais","01/10/2025 00:00:00","2025/10/01","","30/12/1899 09:14:56","","","","NON","8002"
"10773","10754","Reliure rapport d'activités juillet 2025","125000","Cent vingt cinq mille francs congolais","01/10/2025 00:00:00","2025/10/01","","30/12/1899 09:16:58","","","","NON","8003"
"10774","10755","Déplacement pour raison de service ","100000","Cent mille francs congolais","01/10/2025 00:00:00","2025/10/01","","30/12/1899 09:17:42","","","","NON","8004"
"10775","10756","Courses de service Ewango","25000","Vingt cinq mille francs congolais","02/10/2025 00:00:00","2025/10/02","","30/12/1899 09:18:49","","","","NON","8005"
"10776","10757","Reproduction rapport d'activités mai 2025","376000","Trois cent soixante  seize mille francs congolais","02/10/2025 00:00:00","2025/10/02","","30/12/1899 09:19:38","","","","NON","8006"
"10777","10758","Courses de service Ndeji","15000","Quinze mille francs congolais","02/10/2025 00:00:00","2025/10/02","","30/12/1899 09:20:13","","","","NON","8007"
"10778","10759","Déplacement pour raison de sce IAJC","700000","Sept cent mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:20:57","","","","NON","8008"
"10779","10760","Déplacement pour raison de sce IAPA/Télécom","450000","Quatre cent cinquante mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:24:52","","","","NON","8009"
"10780","10761","Dépôt,transmission courriers secr directions","1300000","Un million trois cent mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:26:06","","","","NON","8010"
"10781","10762","Déplacement pour raison de sce IRT","1308000","Un million trois cent huit mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:27:44","","","","NON","8011"
"10782","10763","Déplacement pour raison de sce IRHEL","713000","Sept cent treize mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:28:50","","","","NON","8012"
"10783","10764","Déplacement pour raison de sce ILP","350000","Trois cent cinquante mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:29:29","","","","NON","8013"
"10784","10765","Déplacement pour raison de sce ISDEE","656000","Six cent cinquante six mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:30:49","","","","NON","8014"
"10785","10766","Déplacement pour raison de sce ITVRO","500000","Cinq cent mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:31:22","","","","NON","8015"
"10786","10767","Collation travaux intensifs samedi 13/09/25","1280000","Un million deux cent quatre-vingt mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:32:30","","","","NON","8016"
"10787","10768","Achat carburant GE/GU","298000","Deux cent quatre-vingt  dix-huit mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:39:13","","","","NON","8017"
"10788","10769","Frais de recherche lutte contre fraude","2500000","Deux millions cinq cent mille francs congolais","03/10/2025 00:00:00","2025/10/03","","30/12/1899 09:40:29","","","","NON","8018"
"10789","10770","Achat déodorant bureaux","25750","Vingt cinq mille sept cent cinquante francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:41:48","","","","NON","8019"
"10790","10771","Frais d'abonnement Star Link oct 2025","755000","Sept cent cinquante cinq mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:43:17","","","","NON","8020"
"10791","10772","Achat cahiers registres ","40000","Quarante mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:43:55","","","","NON","8021"
"10792","10773","Achat signataires","250000","Deux cent cinquante mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:44:32","","","","NON","8022"
"10793","10774","Achat bras de prise de feuilles photocop.","70000","Soixante  dix mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:45:17","","","","NON","8023"
"10794","10775","Achat flash disks","18400","Dix-huit mille quatre cent francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:46:27","","","","NON","8024"
"10795","10776","Achat carte d'alimenatation ","280000","Deux cent quatre-vingt mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:46:59","","","","NON","8025"
"10796","10777","Achat unités de four ","224000","Deux cent vingt quatre mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:48:31","","","","NON","8026"
"10797","10778","Achat rames papiers duplicateur","140000","Cent quarante mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:49:21","","","","NON","8027"
"10798","10779","Achat pces réparation imprimante 1102","140000","Cent quarante mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:50:26","","","","NON","8029"
"10799","10780","Sce infrastructures réseaux,mise en sce GELEL","500000","Cinq cent mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:52:08","","","","NON","8030"
"10800","10781","Achat imprimante HP 107,ordinateur fixe pr IAPA","3842500","Trois millions huit cent quarante deux mille cinq cent deux francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:53:16","","","","NON","8031"
"10801","10782","Frais médicaux et achat prod. pharm","799500","Sept cent quatre-vingt  dix-neuf mille cinq cent francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:54:25","","","","NON","8032"
"10802","10783","Achat produits pharm. Botete","457500","Quatre cent cinquante sept mille cinq cent sept francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:55:02","","","","NON","8033"
"10803","10784","Frais médicaux Mboko","500000","Cinq cent mille francs congolais","06/10/2025 00:00:00","2025/10/06","","30/12/1899 09:55:31","","","","NON","8034"
"10804","10785","Frais médicaux Ntumba Mal.","1664700","Un million six cent soixante quatre mille sept cent quatre francs congolais","07/10/2025 00:00:00","2025/10/07","","30/12/1899 09:57:06","","","","NON","8035"
"10805","10786","Frais médicaux Kabeya","650500","Six cent cinquante mille cinq cent francs congolais","07/10/2025 00:00:00","2025/10/07","","30/12/1899 09:57:37","","","","NON","8036"
"10806","10787","Achat produits pharm Kiasanga","343000","Trois cent quarante trois mille francs congolais","07/10/2025 00:00:00","2025/10/07","","30/12/1899 09:58:24","","","","NON","8037"
"10807","10788","Courses de sce Ewango","15000","Quinze mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 09:59:12","","","","NON","8038"
"10689","10670","Achat fournitures de bureaux","1900000","Un million neuf cent mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 09:50:41","","","","NON","3598"
"10690","10671","Achat radios et retroviseurs jeeps","1000000","Un million de francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 09:51:28","","","","NON","3599"
"10691","10672","Achat sabots de frein et acc","980000","Neuf cent quatre-vingt mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:02:56","","","","NON","3600"
"10692","10673","Achat couverts de tables","305000","Trois cent cinq mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:17:38","","","","NON","2929"
"10693","10674","Achat signataires","50000","Cinquante mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:18:41","","","","NON","2930"
"10694","10675","Frais dépôt,transmission courriers aux secr","5200000","Cinq millions deux cent mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:31:03","","","","NON","2931"
"10695","10676","Courses de service CPDA","75000","Soixante  quinze mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:34:11","","","","NON","2932"
"10696","10677","Déplacement pr raison de service ITVRO","2000000","Deux millions de francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:34:57","","","","NON","2933"
"10697","10678","Prime du comptable août 2025","910000","Neuf cent dix mille francs congolais","17/09/2025 00:00:00","2025/09/17","","30/12/1899 14:36:25","","","","NON","1734"
"10698","10679","Achat complément papiers hygiéniques","375000","Trois cent soixante  quinze mille francs congolais","12/09/2025 00:00:00","2025/09/12","","30/12/1899 14:39:27","","","","NON","1940"
"10699","10680","Achat stabilisateurs élevateurs 5.000W","2610000","Deux millions six cent dix mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:41:13","","","","NON","3706"
"10700","10681","Achat câble UTP catégorie 7 bureau SEP","1750000","Un million sept cent cinquante mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:42:14","","","","NON","3707"
"10701","10682","Achat alternateur neuf 12V,06 bougies ","2100000","Deux millions cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:43:22","","","","NON","3708"
"10702","10683","Achat cric et clé de roue jeep","308750","Trois cent huit mille sept cent cinquante francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:44:08","","","","NON","3709"
"10703","10684","Achat toners","3200000","Trois millions deux cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:44:43","","","","NON","3710"
"10704","10685","Achat unités de tambours","3400000","Trois millions quatre cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:45:25","","","","NON","3711"
"10705","10686","Courses de service Ndeji","30000","Trente mille francs congolais","12/09/2025 00:00:00","2025/09/12","","30/12/1899 14:47:24","","","","NON","1934"
"10706","10687","Fonctionnement bureau TCPK","2500000","Deux millions cinq cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:48:25","","","","NON","3724"
"10707","10688","Fonctionnement bureau secr DP","2000000","Deux millions de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:49:17","","","","NON","3726"
"10708","10689","Fonctionnement délégation syndicale","2000000","Deux millions de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:50:17","","","","NON","3725"
"10709","10690","Frais d'entretien moquette août 25","1018000","Un million dix-huit mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:54:51","","","","NON","3729"
"10710","10691","Fonctionnement unité genre","500000","Cinq cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:55:29","","","","NON","3730"
"10711","10692","Elaboration du rapport de paie juillet 2025","1000000","Un million de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:56:14","","","","NON","3731"
"10712","10693","Communication bureau IFI","500000","Cinq cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:57:12","","","","NON","3732"
"10713","10694","Collation travaillé samedi 16/08/25 secr SDAF","900000","Neuf cent mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 14:58:51","","","","NON","3733"
"10737","10718","Achat paillassons bureaux","593000","Cinq cent quatre-vingt  treize mille francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:42:28","","","","NON","3735"
"10738","10719","Achat complément carburant charroi","2000000","Deux millions de francs congolais","18/09/2025 00:00:00","2025/09/18","","30/12/1899 09:43:36","","","","NON","3736"
"10739","10720","Achat,réinstallation programmes ord., autres","850000","Huit cent cinquante mille francs congolais","12/09/2025 00:00:00","2025/09/12","","30/12/1899 09:45:20","","","","NON","1936"
"10740","10721","Frais médicaux Mabunga","1770000","Un million sept cent soixante  dix mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:46:38","","","","NON","3606"
"10741","10722","Frais médicaux Ntezilyalo","1823340","Un million huit cent vingt trois mille trois cent quarante francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:47:42","","","","NON","3610"
"10742","10723","Frais médicaux Mavungu","700000","Sept cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:49:08","","","","NON","3601"
"10743","10724","Frais médicaux 1ère tranche Mamoneke","1173200","Un million cent soixante  treize mille deux cent francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:50:31","","","","NON","3602"
"10744","10725","Prêt remboursable Schaotange Lutha","1500000","Un million cinq cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:51:29","","","","NON","3603"
"10745","10726","Achat produits pharmaceutiques Mukoko","223700","Deux cent vingt trois mille sept cent trois francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:52:33","","","","NON","3604"
"10746","10727","Frais médicaux 2ème tranche Manana","2950000","Deux millions neuf cent cinquante mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:53:39","","","","NON","3605"
"10747","10728","Frais médicaux Kwale ","1913000","Un million neuf cent treize mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:54:23","","","","NON","3608"
"10748","10729","Déclaration de créances Kandoho","806000","Huit cent six mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:55:37","","","","NON","3607"
"10749","10730","Achat produits pharmaceutiques Kabombo
Achat produits pharmaceutiques Kabombo","127800","Cent vingt sept mille huit cent sept francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:56:20","","","","NON","3609"
"10750","10731","Intervention bancaire,retrait fonds","200000","Deux cent mille francs congolais","19/09/2025 00:00:00","2025/09/19","","30/12/1899 09:58:40","","","","NON","3611"
"10751","10732","Frais médicaux Kanza Ngoma","1359794","Un million trois cent cinquante neuf mille sept cent quatre-vingt  quatorze francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 09:59:47","","","","NON","3612"
"10752","10733","Provision à justfié urgenc médicale ILUNGA","1000000","Un million de francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:00:44","","","","NON","3613"
"10753","10734","Frais médicaux Nzofo","2360206","Deux millions trois cent soixante mille deux cent six francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:03:57","","","","NON","3614"
"10754","10735","Frais médicaux Muyika","2065000","Deux millions soixante cinq mille francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:04:35","","","","NON","3615"
"10755","10736","Assistance sociale handicapes physiques","290000","Deux cent quatre-vingt  dix mille francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:06:01","","","","NON","3617"
"10756","10737","Déclaration de créance Tumba Kapuya","1358012","Un million trois cent cinquante huit mille douzehuit francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:08:26","","","","NON","3618"
"10757","10738","Frais funeraire Madala ","672000","Six cent soixante  douze mille francs congolais","22/09/2025 00:00:00","2025/09/22","","30/12/1899 10:09:59","","","","NON","3619"
"10758","10739","Déplacement pr fraison de sce INANA","200000","Deux cent mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:11:34","","","","NON","2934"
"10759","10740","Frais de gardiennage bus 0648","280000","Deux cent quatre-vingt mille francs congolais","30/09/2025 00:00:00","2025/09/30","","30/12/1899 10:12:57","","","","NON","2935"
"10808","10789","Achat cartouches canon C-EXV 42","169000","Cent soixante neuf mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:00:19","","","","NON","8039"
"10809","10790","Mission n° 073/25 Mushiya","29900","Vingt neuf mille neuf cent neuf francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:01:04","","","","NON","8040"
"10810","10791","Achat produits pharmaceutique Wanga","357800","Trois cent cinquante sept mille huit cent sept francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:03:16","","","","NON","8041"
"10811","10792","Manutention paquets d'eau","50000","Cinquante mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:04:03","","","","NON","8043"
"10812","10793","Frais médicaux Kabombo","408200","Quatre cent huit mille deux cent francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:04:42","","","","NON","8044"
"10813","10794","Achat produits pharm. Makwanza","295500","Deux cent quatre-vingt  quinze mille cinq cent francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:05:27","","","","NON","8045"
"10814","10795","Frais médicaux Kanu","208500","Deux cent huit mille cinq cent francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:06:35","","","","NON","8046"
"10815","10796","Assistance sociale cas maladie Kapinga","246500","Deux cent quarante six mille cinq cent six francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:18:14","","","","NON","8047"
"10816","10797","Réparation gyrophare jeep","250000","Deux cent cinquante mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:19:01","","","","NON","8048"
"10817","10798","Achat cartouche C-EXV 60,C-EXV 65","442000","Quatre cent quarante deux mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:20:33","","","","NON","8049"
"10818","10799","Courses de service Ewango","15000","Quinze mille francs congolais","08/10/2025 00:00:00","2025/10/08","","30/12/1899 10:21:07","","","","NON","8050"
"10819","10800","Assistance sociale AFSC DCD membre","200000","Deux cent mille francs congolais","09/10/2025 00:00:00","2025/10/09","","30/12/1899 10:22:26","","","","NON","1551"
"10820","10801","Déplacement pour raison de service IRT","1308000","Un million trois cent huit mille francs congolais","09/10/2025 00:00:00","2025/10/09","","30/12/1899 10:23:55","","","","NON","1552"
"10821","10802","Achat chaises bureau F/S","1454180","Un million quatre cent cinquante quatre mille cent quatre-vingt francs congolais","09/10/2025 00:00:00","2025/10/09","","30/12/1899 10:24:41","","","","NON","1153"
"10822","10803","Déplacement pour raison de sce IAJC","700000","Sept cent mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:26:31","","","","NON","1554"
"10823","10804","Déplacement pr raison de sce ISDEE","656000","Six cent cinquante six mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:27:04","","","","NON","1555"
"10824","10805","Déplacement pr raison de sce ITVRO","500000","Cinq cent mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:27:39","","","","NON","1556"
"10825","10806","Déplacement pr raison de sce IRHEL","713000","Sept cent treize mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:28:13","","","","NON","1557"
"10826","10807","Déplacement pr raison de sce ILP","350000","Trois cent cinquante mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:32:04","","","","NON","1558"
"10827","10808","Déplacement pr raison de sce IAPA","450000","Quatre cent cinquante mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:32:47","","","","NON","1559"
"10828","10809","Entretien,montage,achat pces rechanges","976250","Neuf cent soixante  seize mille deux cent cinquante francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:37:15","","","","NON","1560"
"10829","10810","Réparation,entretien complet,montage climatisation","550000","Cinq cent cinquante mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:47:56","","","","NON","1561"
"10830","10811","Dépôt, transmission courriers secr","1300000","Un million trois cent mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:48:41","","","","NON","1562"
"10831","10812","Achat parabrise avant, glaces jeep 5604","1190000","Un million cent quatre-vingt  dix mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:49:49","","","","NON","1563"
"10832","10813","Collation trav intensifs samedi 23/08/25","320000","Trois cent vingt mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:50:53","","","","NON","1564"
"10833","10814","Courses de service CPDA","100000","Cent mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:51:38","","","","NON","1565"
"10834","10815","Achat cartouches HP","3484750","Trois millions quatre cent quatre-vingt quatre mille sept cent cinquante francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:52:18","","","","NON","1566"
"10835","10816","Achat cts papier duplicateur","715500","Sept cent quinze mille cinq cent francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:53:05","","","","NON","1567"
"10836","10817","Achat rallonges APC","290000","Deux cent quatre-vingt  dix mille francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:53:47","","","","NON","1568"
"10837","10818","Achat flash disk","184750","Cent quatre-vingt quatre mille sept cent cinquante francs congolais","10/10/2025 00:00:00","2025/10/10","","30/12/1899 10:54:44","","","","NON","1569"
"10838","10819","Achat cartouches et rallonges","336500","Trois cent trente six mille cinq cent six francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:22:30","","","","NON","1570"
"10839","10820","Courses de service Ewango","15000","Quinze mille francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:23:24","","","","NON","1571"
"10840","10821","Assistance sociale Mbumba","298800","Deux cent quatre-vingt  dix-huit mille huit cent francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:26:10","","","","NON","1572"
"10841","10822","Achat produits pharm. Mwamba","487500","Quatre cent quatre-vingt sept mille cinq cent sept francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:26:53","","","","NON","1573"
"10842","10823","Frais médicaux NDEJI","499450","Quatre cent quatre-vingt  dix-neuf mille quatre cent cinquante francs congolais","13/10/2025 00:00:00","2025/10/13","","30/12/1899 11:27:35","","","","NON","1574"
